Gene stable ID	Transcript stable ID	Gene description	Gene type	Transcript type
WBGene00048396	Y73F8A.275		piRNA	piRNA
WBGene00048397	Y57G11C.279		piRNA	piRNA
WBGene00048398	Y105C5B.342		piRNA	piRNA
WBGene00048399	Y105C5B.343		piRNA	piRNA
WBGene00048400	Y105C5A.289		piRNA	piRNA
WBGene00048401	Y116A8C.124		piRNA	piRNA
WBGene00048402	Y43D4A.38		piRNA	piRNA
WBGene00048403	Y105C5B.344		piRNA	piRNA
WBGene00048404	Y67A10A.78		piRNA	piRNA
WBGene00048405	Y43D4A.39		piRNA	piRNA
WBGene00048406	Y73F8A.276		piRNA	piRNA
WBGene00048407	C11D2.29		piRNA	piRNA
WBGene00048408	Y116A8A.46		piRNA	piRNA
WBGene00048409	Y73F8A.277		piRNA	piRNA
WBGene00048410	Y51H4A.232		piRNA	piRNA
WBGene00048411	Y40H7A.86		piRNA	piRNA
WBGene00048412	Y73F8A.278		piRNA	piRNA
WBGene00048413	M03D4.17		piRNA	piRNA
WBGene00048414	Y105C5B.345		piRNA	piRNA
WBGene00048415	Y57G11C.280		piRNA	piRNA
WBGene00048416	Y105C5A.290		piRNA	piRNA
WBGene00048417	VY10G11R.17		piRNA	piRNA
WBGene00048418	Y105C5A.291		piRNA	piRNA
WBGene00048419	Y51H4A.233		piRNA	piRNA
WBGene00048420	Y57G11A.52		piRNA	piRNA
WBGene00048421	Y105C5B.346		piRNA	piRNA
WBGene00048422	Y37A1B.96		piRNA	piRNA
WBGene00048423	C27H2.31		piRNA	piRNA
WBGene00048424	Y73F8A.279		piRNA	piRNA
WBGene00048425	R05A10.39		piRNA	piRNA
WBGene00048426	C35D6.38		piRNA	piRNA
WBGene00048427	Y105C5A.292		piRNA	piRNA
WBGene00048428	Y105C5B.347		piRNA	piRNA
WBGene00048429	Y4C6A.14		piRNA	piRNA
WBGene00048430	F52B11.24		piRNA	piRNA
WBGene00048431	Y57G11C.281		piRNA	piRNA
WBGene00048432	Y105C5B.348		piRNA	piRNA
WBGene00048433	Y73F8A.280		piRNA	piRNA
WBGene00048434	Y51H4A.234		piRNA	piRNA
WBGene00048435	H12I19.31		piRNA	piRNA
WBGene00048436	C55C3.17		piRNA	piRNA
WBGene00048437	Y51H4A.235		piRNA	piRNA
WBGene00048438	H12I19.32		piRNA	piRNA
WBGene00048439	Y105C5A.293		piRNA	piRNA
WBGene00048440	F13G11.35		piRNA	piRNA
WBGene00048441	Y105C5A.294		piRNA	piRNA
WBGene00048442	C52D10.40		piRNA	piRNA
WBGene00048443	Y57G11C.282		piRNA	piRNA
WBGene00048444	Y105C5A.295		piRNA	piRNA
WBGene00048445	Y105C5B.349		piRNA	piRNA
WBGene00048446	Y105C5A.296		piRNA	piRNA
WBGene00048447	Y116A8C.125		piRNA	piRNA
WBGene00048448	Y57G11C.283		piRNA	piRNA
WBGene00048449	Y7A9B.4		piRNA	piRNA
WBGene00048450	F52D4.6		piRNA	piRNA
WBGene00048451	Y41E3.128		piRNA	piRNA
WBGene00048452	Y51H4A.236		piRNA	piRNA
WBGene00048453	Y41E3.129		piRNA	piRNA
WBGene00048454	Y105C5A.297		piRNA	piRNA
WBGene00048455	Y57G11C.284		piRNA	piRNA
WBGene00048456	Y57G11C.285		piRNA	piRNA
WBGene00048457	C09B9.17		piRNA	piRNA
WBGene00048458	C47A4.46		piRNA	piRNA
WBGene00048459	Y41E3.130		piRNA	piRNA
WBGene00048460	Y41E3.131		piRNA	piRNA
WBGene00048461	Y105C5B.350		piRNA	piRNA
WBGene00048462	Y105C5B.351		piRNA	piRNA
WBGene00048463	Y67A10B.2		piRNA	piRNA
WBGene00048464	Y57G11C.286		piRNA	piRNA
WBGene00048465	F38C2.33		piRNA	piRNA
WBGene00048466	Y73F8A.281		piRNA	piRNA
WBGene00048467	Y105C5B.352		piRNA	piRNA
WBGene00048468	Y37A1B.97		piRNA	piRNA
WBGene00048469	C27H2.32		piRNA	piRNA
WBGene00048470	Y41E3.132		piRNA	piRNA
WBGene00048471	Y116A8C.126		piRNA	piRNA
WBGene00048472	Y51H4A.237		piRNA	piRNA
WBGene00048473	Y105C5B.353		piRNA	piRNA
WBGene00048474	H06H21.12		piRNA	piRNA
WBGene00048475	Y73F8A.282		piRNA	piRNA
WBGene00048476	T23G4.29		piRNA	piRNA
WBGene00048477	Y37A1A.38		piRNA	piRNA
WBGene00048478	Y105C5B.354		piRNA	piRNA
WBGene00048479	Y73F8A.283		piRNA	piRNA
WBGene00048480	Y64G10A.92		piRNA	piRNA
WBGene00048481	Y64G10A.93		piRNA	piRNA
WBGene00048482	Y37A1B.98		piRNA	piRNA
WBGene00048483	Y57G11C.287		piRNA	piRNA
WBGene00048484	T08B6.15		piRNA	piRNA
WBGene00048485	Y41E3.133		piRNA	piRNA
WBGene00048486	Y51H4A.238		piRNA	piRNA
WBGene00048487	Y57G11C.288		piRNA	piRNA
WBGene00048488	Y65A5A.9		piRNA	piRNA
WBGene00048489	Y64G10A.94		piRNA	piRNA
WBGene00048490	Y57G11C.289		piRNA	piRNA
WBGene00048491	Y67A10A.79		piRNA	piRNA
WBGene00048492	Y57G11C.290		piRNA	piRNA
WBGene00048493	ZK550.16		piRNA	piRNA
WBGene00048494	H08M01.31		piRNA	piRNA
WBGene00048495	Y105C5A.298		piRNA	piRNA
WBGene00048496	Y116A8C.127		piRNA	piRNA
WBGene00048497	Y116A8C.128		piRNA	piRNA
WBGene00048498	Y51H4A.239		piRNA	piRNA
WBGene00048499	C47A4.47		piRNA	piRNA
WBGene00048500	Y116A8C.129		piRNA	piRNA
WBGene00048501	Y105C5B.355		piRNA	piRNA
WBGene00048502	Y40H7A.87		piRNA	piRNA
WBGene00048503	Y57G11B.58		piRNA	piRNA
WBGene00048504	Y40H7A.88		piRNA	piRNA
WBGene00048505	C52D10.41		piRNA	piRNA
WBGene00048506	Y73F8A.284		piRNA	piRNA
WBGene00048507	Y41E3.134		piRNA	piRNA
WBGene00048508	Y57G11B.59		piRNA	piRNA
WBGene00048509	Y73F8A.285		piRNA	piRNA
WBGene00048510	Y105C5A.299		piRNA	piRNA
WBGene00048511	F13G11.36		piRNA	piRNA
WBGene00048512	Y105C5B.356		piRNA	piRNA
WBGene00048513	Y73F8A.286		piRNA	piRNA
WBGene00048514	H12I19.33		piRNA	piRNA
WBGene00048515	Y105C5B.357		piRNA	piRNA
WBGene00048516	Y73F8A.287		piRNA	piRNA
WBGene00048517	Y116A8C.130		piRNA	piRNA
WBGene00048518	K02B2.11		piRNA	piRNA
WBGene00048519	C35D6.39		piRNA	piRNA
WBGene00048520	Y17G9A.16		piRNA	piRNA
WBGene00048521	Y57G11C.291		piRNA	piRNA
WBGene00048522	K08B4.12		piRNA	piRNA
WBGene00048523	C27H2.33		piRNA	piRNA
WBGene00048524	Y116A8C.131		piRNA	piRNA
WBGene00048525	T23G4.30		piRNA	piRNA
WBGene00048526	Y105C5B.358		piRNA	piRNA
WBGene00048527	Y57G11C.292		piRNA	piRNA
WBGene00048528	Y65A5A.10		piRNA	piRNA
WBGene00048529	M199.35		piRNA	piRNA
WBGene00048530	Y37A1B.99		piRNA	piRNA
WBGene00048531	Y57G11C.293		piRNA	piRNA
WBGene00048532	Y105C5A.300		piRNA	piRNA
WBGene00048533	Y105C5B.359		piRNA	piRNA
WBGene00048534	T06A10.31		piRNA	piRNA
WBGene00048535	T27E7.27		piRNA	piRNA
WBGene00048536	Y40H7A.89		piRNA	piRNA
WBGene00048537	Y43D4A.40		piRNA	piRNA
WBGene00048538	Y51H4A.240		piRNA	piRNA
WBGene00048539	Y40H7A.90		piRNA	piRNA
WBGene00048540	Y7A9D.16		piRNA	piRNA
WBGene00048541	Y116A8C.132		piRNA	piRNA
WBGene00048542	Y57G11C.294		piRNA	piRNA
WBGene00048543	Y105C5B.360		piRNA	piRNA
WBGene00048544	Y105C5B.361		piRNA	piRNA
WBGene00048545	Y73F8A.288		piRNA	piRNA
WBGene00048546	T27E7.28		piRNA	piRNA
WBGene00048547	Y116A8B.18		piRNA	piRNA
WBGene00048548	Y41E3.135		piRNA	piRNA
WBGene00048549	Y57G11C.295		piRNA	piRNA
WBGene00048550	Y40H7A.91		piRNA	piRNA
WBGene00048551	Y51H4A.241		piRNA	piRNA
WBGene00048552	Y73F8A.289		piRNA	piRNA
WBGene00048553	Y105C5A.301		piRNA	piRNA
WBGene00048554	Y105C5B.362		piRNA	piRNA
WBGene00048555	Y73F8A.290		piRNA	piRNA
WBGene00048556	Y67A10A.80		piRNA	piRNA
WBGene00048557	Y57G11C.296		piRNA	piRNA
WBGene00048558	Y105C5B.363		piRNA	piRNA
WBGene00048559	Y105C5A.302		piRNA	piRNA
WBGene00048560	F26D12.17		piRNA	piRNA
WBGene00048561	Y73F8A.291		piRNA	piRNA
WBGene00048562	Y37A1B.100		piRNA	piRNA
WBGene00048563	LLC1.29		piRNA	piRNA
WBGene00048564	Y57G11C.297		piRNA	piRNA
WBGene00048565	Y57G11C.298		piRNA	piRNA
WBGene00048566	Y57G11B.60		piRNA	piRNA
WBGene00048567	Y105C5B.364		piRNA	piRNA
WBGene00048568	Y105C5A.303		piRNA	piRNA
WBGene00048569	Y40H7A.92		piRNA	piRNA
WBGene00048570	F13G11.37		piRNA	piRNA
WBGene00048571	Y105C5B.365		piRNA	piRNA
WBGene00048572	Y40H7A.93		piRNA	piRNA
WBGene00048573	Y57G11C.299		piRNA	piRNA
WBGene00048574	F56F12.7		piRNA	piRNA
WBGene00048575	C08F11.44		piRNA	piRNA
WBGene00048576	Y105C5A.304		piRNA	piRNA
WBGene00048577	F26D12.18		piRNA	piRNA
WBGene00048578	Y73F8A.292		piRNA	piRNA
WBGene00048579	Y105C5B.366		piRNA	piRNA
WBGene00048580	Y41E3.136		piRNA	piRNA
WBGene00048581	Y10G11A.18		piRNA	piRNA
WBGene00048582	Y73F8A.293		piRNA	piRNA
WBGene00048583	Y105C5B.367		piRNA	piRNA
WBGene00048584	Y51H4A.242		piRNA	piRNA
WBGene00048585	T06A10.32		piRNA	piRNA
WBGene00048586	Y37A1B.101		piRNA	piRNA
WBGene00048587	Y73F8A.294		piRNA	piRNA
WBGene00048588	Y10G11A.19		piRNA	piRNA
WBGene00048589	Y67A10A.81		piRNA	piRNA
WBGene00048590	Y40H7A.94		piRNA	piRNA
WBGene00048591	Y73F8A.295		piRNA	piRNA
WBGene00048592	Y105C5B.368		piRNA	piRNA
WBGene00048593	Y105C5A.305		piRNA	piRNA
WBGene00048594	Y105C5A.306		piRNA	piRNA
WBGene00048595	Y116A8C.133		piRNA	piRNA
WBGene00048596	Y105C5A.307		piRNA	piRNA
WBGene00048597	Y57G11C.300		piRNA	piRNA
WBGene00048598	Y105C5B.369		piRNA	piRNA
WBGene00048599	Y57G11C.301		piRNA	piRNA
WBGene00048600	H25K10.36		piRNA	piRNA
WBGene00048601	Y57G11B.61		piRNA	piRNA
WBGene00048602	Y57G11C.302		piRNA	piRNA
WBGene00048603	Y105C5A.308		piRNA	piRNA
WBGene00048604	Y105C5A.309		piRNA	piRNA
WBGene00048605	Y105C5A.310		piRNA	piRNA
WBGene00048606	Y64G10A.95		piRNA	piRNA
WBGene00048607	Y73F8A.296		piRNA	piRNA
WBGene00048608	Y57G11C.303		piRNA	piRNA
WBGene00048609	F55B11.39		piRNA	piRNA
WBGene00048610	Y37A1B.102		piRNA	piRNA
WBGene00048611	Y51H4A.243		piRNA	piRNA
WBGene00048612	Y105C5A.311		piRNA	piRNA
WBGene00048613	Y64G10A.96		piRNA	piRNA
WBGene00048614	Y73F8A.297		piRNA	piRNA
WBGene00048615	Y37A1A.39		piRNA	piRNA
WBGene00048616	C47A4.48		piRNA	piRNA
WBGene00048617	R05A10.40		piRNA	piRNA
WBGene00048618	Y57G11C.304		piRNA	piRNA
WBGene00048619	T27E7.29		piRNA	piRNA
WBGene00048620	H08M01.32		piRNA	piRNA
WBGene00048621	C52D10.42		piRNA	piRNA
WBGene00048622	Y57G11B.62		piRNA	piRNA
WBGene00048623	Y105C5B.370		piRNA	piRNA
WBGene00048624	Y7A9A.16		piRNA	piRNA
WBGene00048625	C52D10.43		piRNA	piRNA
WBGene00048626	K02B2.12		piRNA	piRNA
WBGene00048627	Y51H4A.244		piRNA	piRNA
WBGene00048628	Y105C5A.312		piRNA	piRNA
WBGene00048629	C08F11.45		piRNA	piRNA
WBGene00048630	Y105C5A.313		piRNA	piRNA
WBGene00048631	Y4C6A.15		piRNA	piRNA
WBGene00048632	Y41E3.137		piRNA	piRNA
WBGene00048633	C46G7.26		piRNA	piRNA
WBGene00048634	Y37A1A.40		piRNA	piRNA
WBGene00048635	Y105C5B.371		piRNA	piRNA
WBGene00048636	Y105C5A.314		piRNA	piRNA
WBGene00048637	Y51H4A.245		piRNA	piRNA
WBGene00048638	Y57G11C.305		piRNA	piRNA
WBGene00048639	B0513.29		piRNA	piRNA
WBGene00048640	Y73F8A.298		piRNA	piRNA
WBGene00048641	Y45F10D.41		piRNA	piRNA
WBGene00048642	Y116A8B.19		piRNA	piRNA
WBGene00048643	C47A4.49		piRNA	piRNA
WBGene00048644	Y64G10A.97		piRNA	piRNA
WBGene00048645	Y57G11B.63		piRNA	piRNA
WBGene00048646	Y57G11A.53		piRNA	piRNA
WBGene00048647	Y67A10A.82		piRNA	piRNA
WBGene00048648	Y105C5A.315		piRNA	piRNA
WBGene00048649	Y116A8C.134		piRNA	piRNA
WBGene00048650	F02H6.23		piRNA	piRNA
WBGene00048651	Y7A9D.17		piRNA	piRNA
WBGene00048652	Y105C5B.372		piRNA	piRNA
WBGene00048653	Y57G11C.306		piRNA	piRNA
WBGene00048654	Y116A8B.20		piRNA	piRNA
WBGene00048655	Y37A1A.41		piRNA	piRNA
WBGene00048656	Y105C5B.373		piRNA	piRNA
WBGene00048657	Y51H4A.246		piRNA	piRNA
WBGene00048658	Y73B6BL.69		piRNA	piRNA
WBGene00048659	Y41E3.138		piRNA	piRNA
WBGene00048660	Y73F8A.299		piRNA	piRNA
WBGene00048661	Y73F8A.300		piRNA	piRNA
WBGene00048662	M199.36		piRNA	piRNA
WBGene00048663	Y37A1B.103		piRNA	piRNA
WBGene00048664	C06E7.26		piRNA	piRNA
WBGene00048665	Y73F8A.301		piRNA	piRNA
WBGene00048666	Y57G11B.64		piRNA	piRNA
WBGene00048667	Y45F10D.42		piRNA	piRNA
WBGene00048668	Y51H4A.247		piRNA	piRNA
WBGene00048669	Y73F8A.302		piRNA	piRNA
WBGene00048670	C52D10.44		piRNA	piRNA
WBGene00048671	Y73F8A.303		piRNA	piRNA
WBGene00048672	Y64G10A.98		piRNA	piRNA
WBGene00048673	Y40H7A.95		piRNA	piRNA
WBGene00048674	Y41E3.139		piRNA	piRNA
WBGene00048675	Y105C5A.316		piRNA	piRNA
WBGene00048676	Y105C5A.317		piRNA	piRNA
WBGene00048677	Y40H7A.96		piRNA	piRNA
WBGene00048678	Y67A10A.83		piRNA	piRNA
WBGene00048679	Y41E3.140		piRNA	piRNA
WBGene00048680	H12I19.34		piRNA	piRNA
WBGene00048681	H08M01.33		piRNA	piRNA
WBGene00048682	K08B4.13		piRNA	piRNA
WBGene00048683	Y43D4A.41		piRNA	piRNA
WBGene00048684	Y105C5A.318		piRNA	piRNA
WBGene00048685	Y105C5B.374		piRNA	piRNA
WBGene00048686	Y105C5A.319		piRNA	piRNA
WBGene00048687	Y105C5B.375		piRNA	piRNA
WBGene00048688	Y67A10A.84		piRNA	piRNA
WBGene00048689	Y105C5A.320		piRNA	piRNA
WBGene00048690	Y57G11C.307		piRNA	piRNA
WBGene00048691	C52D10.45		piRNA	piRNA
WBGene00048692	Y57G11C.308		piRNA	piRNA
WBGene00048693	Y105C5A.321		piRNA	piRNA
WBGene00048694	VY10G11R.18		piRNA	piRNA
WBGene00048695	Y105C5A.322		piRNA	piRNA
WBGene00048696	Y37A1B.104		piRNA	piRNA
WBGene00048697	Y51H4A.248		piRNA	piRNA
WBGene00048698	Y64G10A.99		piRNA	piRNA
WBGene00048699	Y73F8A.304		piRNA	piRNA
WBGene00048700	Y43D4A.42		piRNA	piRNA
WBGene00048701	Y105C5A.323		piRNA	piRNA
WBGene00048702	Y105C5A.324		piRNA	piRNA
WBGene00048703	Y57G11A.54		piRNA	piRNA
WBGene00048704	Y73F8A.305		piRNA	piRNA
WBGene00048705	Y57G11A.55		piRNA	piRNA
WBGene00048706	Y105C5A.325		piRNA	piRNA
WBGene00048707	Y64G10A.100		piRNA	piRNA
WBGene00048708	Y116A8C.135		piRNA	piRNA
WBGene00048709	M199.37		piRNA	piRNA
WBGene00048710	Y67A10A.85		piRNA	piRNA
WBGene00048711	Y37A1B.105		piRNA	piRNA
WBGene00048712	C46G7.27		piRNA	piRNA
WBGene00048713	Y105C5A.326		piRNA	piRNA
WBGene00048714	Y57G11A.56		piRNA	piRNA
WBGene00048715	F52D4.7		piRNA	piRNA
WBGene00048716	F38C2.34		piRNA	piRNA
WBGene00048717	Y105C5B.376		piRNA	piRNA
WBGene00048718	Y4C6B.19		piRNA	piRNA
WBGene00048719	Y37A1B.106		piRNA	piRNA
WBGene00048720	Y105C5A.327		piRNA	piRNA
WBGene00048721	Y40H7A.97		piRNA	piRNA
WBGene00048722	Y116A8C.136		piRNA	piRNA
WBGene00048723	Y43D4A.43		piRNA	piRNA
WBGene00048724	R05A10.41		piRNA	piRNA
WBGene00048725	Y73B6BR.4		piRNA	piRNA
WBGene00048726	H08M01.34		piRNA	piRNA
WBGene00048727	Y67A10A.86		piRNA	piRNA
WBGene00048728	Y40H7A.98		piRNA	piRNA
WBGene00048729	Y67A10A.87		piRNA	piRNA
WBGene00048730	Y43D4A.44		piRNA	piRNA
WBGene00048731	Y105C5A.328		piRNA	piRNA
WBGene00048732	Y37A1B.107		piRNA	piRNA
WBGene00048733	Y40H7A.99		piRNA	piRNA
WBGene00048734	Y105C5B.377		piRNA	piRNA
WBGene00048735	Y105C5A.329		piRNA	piRNA
WBGene00048736	Y73F8A.306		piRNA	piRNA
WBGene00048737	Y105C5A.330		piRNA	piRNA
WBGene00048738	C46G7.28		piRNA	piRNA
WBGene00048739	B0350.19		piRNA	piRNA
WBGene00048740	Y64G10A.101		piRNA	piRNA
WBGene00048741	H25K10.37		piRNA	piRNA
WBGene00048742	Y73F8A.307		piRNA	piRNA
WBGene00048743	Y105C5B.378		piRNA	piRNA
WBGene00048744	Y51H4A.249		piRNA	piRNA
WBGene00048745	Y51H4A.250		piRNA	piRNA
WBGene00048746	T23G4.31		piRNA	piRNA
WBGene00048747	F38C2.35		piRNA	piRNA
WBGene00048748	H12I19.35		piRNA	piRNA
WBGene00048749	Y57G11B.65		piRNA	piRNA
WBGene00048750	Y37A1B.108		piRNA	piRNA
WBGene00048751	F02H6.24		piRNA	piRNA
WBGene00048752	C27H2.34		piRNA	piRNA
WBGene00048753	H08M01.35		piRNA	piRNA
WBGene00048754	Y64G10A.102		piRNA	piRNA
WBGene00048755	Y51H4A.251		piRNA	piRNA
WBGene00048756	Y67A10A.88		piRNA	piRNA
WBGene00048757	Y41E3.141		piRNA	piRNA
WBGene00048758	C55C3.18		piRNA	piRNA
WBGene00048759	F55B11.40		piRNA	piRNA
WBGene00048760	R05A10.42		piRNA	piRNA
WBGene00048761	Y7A9B.5		piRNA	piRNA
WBGene00048762	Y37A1B.109		piRNA	piRNA
WBGene00048763	C55C3.19		piRNA	piRNA
WBGene00048764	C27H2.35		piRNA	piRNA
WBGene00048765	Y73F8A.308		piRNA	piRNA
WBGene00048766	Y105C5A.331		piRNA	piRNA
WBGene00048767	Y116A8A.47		piRNA	piRNA
WBGene00048768	Y43D4A.45		piRNA	piRNA
WBGene00048769	Y73F8A.309		piRNA	piRNA
WBGene00048770	Y67A10A.89		piRNA	piRNA
WBGene00048771	Y51H4A.252		piRNA	piRNA
WBGene00048772	C09B9.18		piRNA	piRNA
WBGene00048773	Y105C5B.379		piRNA	piRNA
WBGene00048774	Y67A10A.90		piRNA	piRNA
WBGene00048775	H08M01.36		piRNA	piRNA
WBGene00048776	Y105C5B.380		piRNA	piRNA
WBGene00048777	Y9C9A.32		piRNA	piRNA
WBGene00048778	Y57G11C.309		piRNA	piRNA
WBGene00048779	Y105C5A.332		piRNA	piRNA
WBGene00048780	F38C2.36		piRNA	piRNA
WBGene00048781	F56F12.8		piRNA	piRNA
WBGene00048782	Y105C5A.333		piRNA	piRNA
WBGene00048783	Y57G11C.310		piRNA	piRNA
WBGene00048784	Y73B6BL.70		piRNA	piRNA
WBGene00048785	Y73F8A.310		piRNA	piRNA
WBGene00048786	C02B10.21		piRNA	piRNA
WBGene00048787	Y73F8A.311		piRNA	piRNA
WBGene00048788	Y65A5A.11		piRNA	piRNA
WBGene00048789	Y105C5B.381		piRNA	piRNA
WBGene00048790	Y57G11A.57		piRNA	piRNA
WBGene00048791	Y105C5B.382		piRNA	piRNA
WBGene00048792	R05A10.43		piRNA	piRNA
WBGene00048793	Y105C5B.383		piRNA	piRNA
WBGene00048794	Y51H4A.253		piRNA	piRNA
WBGene00048795	T23G4.32		piRNA	piRNA
WBGene00048796	Y45F10D.43		piRNA	piRNA
WBGene00048797	Y41E3.142		piRNA	piRNA
WBGene00048798	C52D10.46		piRNA	piRNA
WBGene00048799	Y105C5A.334		piRNA	piRNA
WBGene00048800	Y57G11B.66		piRNA	piRNA
WBGene00048801	Y73F8A.312		piRNA	piRNA
WBGene00048802	Y105C5B.384		piRNA	piRNA
WBGene00048803	C52D10.47		piRNA	piRNA
WBGene00048804	Y57G11C.311		piRNA	piRNA
WBGene00048805	Y73F8A.313		piRNA	piRNA
WBGene00048806	Y57G11C.312		piRNA	piRNA
WBGene00048807	C52D10.48		piRNA	piRNA
WBGene00048808	C11D2.30		piRNA	piRNA
WBGene00048809	Y37A1A.42		piRNA	piRNA
WBGene00048810	Y105C5B.385		piRNA	piRNA
WBGene00048811	Y40H7A.100		piRNA	piRNA
WBGene00048812	H25K10.38		piRNA	piRNA
WBGene00048813	Y57G11C.313		piRNA	piRNA
WBGene00048814	H08M01.37		piRNA	piRNA
WBGene00048815	Y41E3.143		piRNA	piRNA
WBGene00048816	Y7A9C.15		piRNA	piRNA
WBGene00048817	W03F8.27		piRNA	piRNA
WBGene00048819	Y73F8A.314		piRNA	piRNA
WBGene00048820	Y41E3.144		piRNA	piRNA
WBGene00048821	Y57G11B.67		piRNA	piRNA
WBGene00048822	Y64G10A.103		piRNA	piRNA
WBGene00048823	C47A4.50		piRNA	piRNA
WBGene00048824	Y41E3.145		piRNA	piRNA
WBGene00048825	Y105C5A.336		piRNA	piRNA
WBGene00048826	Y105C5B.386		piRNA	piRNA
WBGene00048827	H25K10.39		piRNA	piRNA
WBGene00048828	Y57G11C.314		piRNA	piRNA
WBGene00048829	Y9C9A.33		piRNA	piRNA
WBGene00048830	C06E7.27		piRNA	piRNA
WBGene00048831	Y57G11C.315		piRNA	piRNA
WBGene00048832	Y73F8A.315		piRNA	piRNA
WBGene00048833	Y105C5B.387		piRNA	piRNA
WBGene00048834	Y116A8C.137		piRNA	piRNA
WBGene00048835	C10G6.12		piRNA	piRNA
WBGene00048836	C24D10.16		piRNA	piRNA
WBGene00048837	Y73F8A.316		piRNA	piRNA
WBGene00048838	Y7A9A.17		piRNA	piRNA
WBGene00048839	Y105C5B.388		piRNA	piRNA
WBGene00048840	Y40H7A.101		piRNA	piRNA
WBGene00048841	Y51H4A.254		piRNA	piRNA
WBGene00048842	Y57G11C.316		piRNA	piRNA
WBGene00048843	Y41E3.146		piRNA	piRNA
WBGene00048844	Y116A8B.21		piRNA	piRNA
WBGene00048845	F38C2.37		piRNA	piRNA
WBGene00048846	C11D2.31		piRNA	piRNA
WBGene00048847	Y105C5B.389		piRNA	piRNA
WBGene00048848	Y105C5A.337		piRNA	piRNA
WBGene00048849	B0273.25		piRNA	piRNA
WBGene00048850	Y73F8A.317		piRNA	piRNA
WBGene00048851	Y105C5B.390		piRNA	piRNA
WBGene00048852	Y51H4A.255		piRNA	piRNA
WBGene00048853	Y37A1B.110		piRNA	piRNA
WBGene00048854	Y73F8A.318		piRNA	piRNA
WBGene00048855	F26D12.19		piRNA	piRNA
WBGene00048856	Y105C5A.338		piRNA	piRNA
WBGene00048857	Y73F8A.319		piRNA	piRNA
WBGene00048858	Y57G11C.317		piRNA	piRNA
WBGene00048859	Y51H4A.256		piRNA	piRNA
WBGene00048860	F56F12.9		piRNA	piRNA
WBGene00048861	Y37A1A.43		piRNA	piRNA
WBGene00048862	Y105C5A.339		piRNA	piRNA
WBGene00048863	Y57G11B.68		piRNA	piRNA
WBGene00048864	Y57G11C.318		piRNA	piRNA
WBGene00048865	C27H2.36		piRNA	piRNA
WBGene00048866	Y73F8A.320		piRNA	piRNA
WBGene00048867	Y105C5B.391		piRNA	piRNA
WBGene00048868	Y105C5A.340		piRNA	piRNA
WBGene00048869	Y105C5A.341		piRNA	piRNA
WBGene00048870	Y105C5B.392		piRNA	piRNA
WBGene00048871	B0273.26		piRNA	piRNA
WBGene00048872	Y73F8A.321		piRNA	piRNA
WBGene00048873	C11D2.32		piRNA	piRNA
WBGene00048874	K02B2.13		piRNA	piRNA
WBGene00048875	Y37A1A.44		piRNA	piRNA
WBGene00048876	Y73F8A.322		piRNA	piRNA
WBGene00048877	VY10G11R.19		piRNA	piRNA
WBGene00048878	Y10G11A.20		piRNA	piRNA
WBGene00048879	H08M01.38		piRNA	piRNA
WBGene00048880	Y51H4A.257		piRNA	piRNA
WBGene00048881	H25K10.40		piRNA	piRNA
WBGene00048882	Y57G11C.319		piRNA	piRNA
WBGene00048883	Y57G11A.58		piRNA	piRNA
WBGene00048884	Y105C5B.393		piRNA	piRNA
WBGene00048885	Y67A10A.91		piRNA	piRNA
WBGene00048886	Y105C5B.394		piRNA	piRNA
WBGene00048887	Y105C5B.395		piRNA	piRNA
WBGene00048888	Y73F8A.323		piRNA	piRNA
WBGene00048889	B0350.20		piRNA	piRNA
WBGene00048890	Y41E3.147		piRNA	piRNA
WBGene00048891	Y51H4A.258		piRNA	piRNA
WBGene00048892	Y59E9AL.12		piRNA	piRNA
WBGene00048893	C35D6.40		piRNA	piRNA
WBGene00048894	Y51H4A.259		piRNA	piRNA
WBGene00048895	Y105C5B.396		piRNA	piRNA
WBGene00048896	Y40H7A.102		piRNA	piRNA
WBGene00048897	C24D10.17		piRNA	piRNA
WBGene00048898	LLC1.30		piRNA	piRNA
WBGene00048899	Y73B6BL.71		piRNA	piRNA
WBGene00048900	H16O14.14		piRNA	piRNA
WBGene00048901	Y105C5B.397		piRNA	piRNA
WBGene00048902	Y51H4A.260		piRNA	piRNA
WBGene00048903	M199.38		piRNA	piRNA
WBGene00048904	Y105C5A.342		piRNA	piRNA
WBGene00048905	Y51H4A.261		piRNA	piRNA
WBGene00048906	Y73F8A.324		piRNA	piRNA
WBGene00048907	Y105C5A.343		piRNA	piRNA
WBGene00048908	H12I19.36		piRNA	piRNA
WBGene00048909	Y51H4A.262		piRNA	piRNA
WBGene00048910	Y67A10A.92		piRNA	piRNA
WBGene00048911	Y64G10A.104		piRNA	piRNA
WBGene00048912	Y57G11A.59		piRNA	piRNA
WBGene00048913	C52D10.49		piRNA	piRNA
WBGene00048914	Y41E3.148		piRNA	piRNA
WBGene00048915	Y105C5A.344		piRNA	piRNA
WBGene00048916	VY10G11R.20		piRNA	piRNA
WBGene00048917	Y37A1B.111		piRNA	piRNA
WBGene00048918	H08M01.39		piRNA	piRNA
WBGene00048919	Y57G11C.320		piRNA	piRNA
WBGene00048920	Y64G10A.105		piRNA	piRNA
WBGene00048921	Y67A10A.93		piRNA	piRNA
WBGene00048922	Y51H4A.263		piRNA	piRNA
WBGene00048923	Y73F8A.325		piRNA	piRNA
